49050,3.4029
49100,3.4962
49150,3.4814
49200,3.4604
49250,3.4356
49300,3.4580
49350,3.4316
49400,3.4852
49450,3.5009
49500,3.4821
49550,3.4976
49600,3.4509
49650,3.4585
49700,3.4809
49750,3.4773
49800,3.5522
49850,3.5274
49900,3.4931
49950,3.4983
